Property,ObtainedValue,Variance,CI,Problems
PDice2(obs1),0.03,0.029103731247595844,0.009951169175779232,0
PDice2(obs2),0.0510077519379845,0.0484097138712153,0.009979722790895141,0
PDice2(obs3),0.08533653846153846,0.07805796645178947,0.009979850240644567,0
PDice2(obs4),0.1154090909090909,0.10209447330250547,0.011097798912788925,0
PDice2(obs5),0.14095454545454544,0.12109186574596366,0.0120862958341572,0
PDice2(obs6),0.16363636363636364,0.1368657253015633,0.012849407029825047,0
PDice2(obs7),0.13468181818181818,0.11654792366595175,0.011857359989684223,0
PDice2(obs8),0.11159090909090909,0.09914288459392782,0.010936201667420417,0
PDice2(obs9),0.08116161616161616,0.0745781747981354,0.009998166281151683,0
PDice2(obs10),0.055179856115107916,0.052138790586352415,0.00997746359029961,0
PDice2(obs11),0.028219178082191782,0.027426613140850594,0.009985544135117796,0
