Property,ObtainedValue,Variance,CI,Problems
PDice2(obs1),0.03,0.029103731247595844,0.009951169175779232,0
PDice2(obs2),0.0510077519379845,0.0484097138712153,0.009979722790895141,0
PDice2(obs3),0.08521276595744681,0.07795569705495879,0.010490400773434421,0
PDice2(obs4),0.11595744680851064,0.10251677035786196,0.012029999479979564,0
PDice2(obs5),0.1423936170212766,0.12212417081940756,0.013130128144050842,0
PDice2(obs6),0.1624468085106383,0.13606508041962395,0.013859306264252521,0
PDice2(obs7),0.13345744680851063,0.11565270843967482,0.012777504851864649,0
PDice2(obs8),0.11319148936170213,0.10038451569968072,0.01190423563105928,0
PDice2(obs9),0.08122340425531915,0.07463013254439745,0.01026420357620315,0
PDice2(obs10),0.055179856115107916,0.052138790586352415,0.00997746359029961,0
PDice2(obs11),0.028219178082191782,0.027426613140850594,0.009985544135117796,0
