Property,ObtainedValue,Variance,CI,Problems
PDice2(obs1),0.03,0.029103731247595844,0.009951169175779232,0
PDice2(obs2),0.05186440677966102,0.04917865777191689,0.010517061349140518,0
PDice2(obs3),0.08661016949152542,0.07911555274003398,0.013339421784571487,0
PDice2(obs4),0.11779661016949153,0.10392937637633755,0.015288864520536755,0
PDice2(obs5),0.14084745762711864,0.12101970721448672,0.016498107174984695,0
PDice2(obs6),0.16440677966101694,0.13738883358400095,0.017578499048599473,0
PDice2(obs7),0.12915254237288135,0.11248169551858028,0.01590548801219925,0
PDice2(obs8),0.1161864406779661,0.10269585471908707,0.015197863112668278,0
PDice2(obs9),0.08050847457627118,0.07403313409208766,0.01290384504186988,0
PDice2(obs10),0.055508474576271186,0.05243172719319793,0.010859333071568491,0
PDice2(obs11),0.028219178082191782,0.027426613140850594,0.009985544135117796,0
