Property,ObtainedValue,Variance,CI,Problems
PDice2(obs1),0.03,0.029103731247595844,0.009951169175779232,0
PDice2(obs2),0.0510077519379845,0.0484097138712153,0.009979722790895141,0
PDice2(obs3),0.08696969696969697,0.0794119848381535,0.012635811401834514,0
PDice2(obs4),0.1171969696969697,0.10346967860283263,0.014423367182107877,0
PDice2(obs5),0.1409090909090909,0.12106289043935836,0.015601473903622853,0
PDice2(obs6),0.16363636363636364,0.13686987306200882,0.016588764503297306,0
PDice2(obs7),0.1312878787878788,0.11406001258130206,0.015143519363862289,0
PDice2(obs8),0.11568181818181818,0.10230728567591209,0.014342121287575274,0
PDice2(obs9),0.0809090909090909,0.07436844389037738,0.012227972596289481,0
PDice2(obs10),0.055303030303030305,0.052248563366829905,0.010249372715333587,0
PDice2(obs11),0.028219178082191782,0.027426613140850594,0.009985544135117796,0
