Property,ObtainedValue,Variance,CI,Problems
PDice2(obs1),0.03,0.029103731247595844,0.009951169175779232,0
PDice2(obs2),0.0510077519379845,0.0484097138712153,0.009979722790895141,0
PDice2(obs3),0.08553299492385787,0.0782210723160211,0.010265399246641842,0
PDice2(obs4),0.11563451776649747,0.10226836735509004,0.011737743735975264,0
PDice2(obs5),0.14142131979695433,0.12142749393602138,0.012790056947017306,0
PDice2(obs6),0.16233502538071065,0.13598926792387875,0.013535249948644669,0
PDice2(obs7),0.1350253807106599,0.11679945618100637,0.012543951682807381,0
PDice2(obs8),0.11274111675126904,0.10003563529597602,0.01160890693058999,0
PDice2(obs9),0.08111675126903553,0.07454060771978686,0.010020985339133108,0
PDice2(obs10),0.055179856115107916,0.052138790586352415,0.00997746359029961,0
PDice2(obs11),0.028219178082191782,0.027426613140850594,0.009985544135117796,0
