Property,ObtainedValue,Variance,CI,Problems
PDice2(obs1),0.03,0.029103731247595844,0.009951169175779232,0
PDice2(obs2),0.0510077519379845,0.0484097138712153,0.009979722790895141,0
PDice2(obs3),0.08627218934911243,0.07883396342558696,0.011126546920999212,0
PDice2(obs4),0.11644970414201183,0.10289525902411509,0.012711634742894284,0
PDice2(obs5),0.14266272189349113,0.12231730738592775,0.013859503709797253,0
PDice2(obs6),0.16266272189349112,0.1362116206589025,0.014625502723807646,0
PDice2(obs7),0.13236686390532545,0.11485267326136381,0.013429946326363313,0
PDice2(obs8),0.11396449704142012,0.1009825657552651,0.012592933890656306,0
PDice2(obs9),0.08065088757396449,0.07415070952344438,0.010790992195503212,0
PDice2(obs10),0.055179856115107916,0.052138790586352415,0.00997746359029961,0
PDice2(obs11),0.028219178082191782,0.027426613140850594,0.009985544135117796,0
