Property,ObtainedValue,Variance,CI,Problems
PDice2(obs1),0.03,0.029103731247595844,0.009951169175779232,0
PDice2(obs2),0.0510077519379845,0.0484097138712153,0.009979722790895141,0
PDice2(obs3),0.08745098039215686,0.07980852266391883,0.01176592283107282,0
PDice2(obs4),0.1169281045751634,0.10326267212987991,0.013383602808577135,0
PDice2(obs5),0.1407843137254902,0.12097199740082973,0.014485843387933675,0
PDice2(obs6),0.16294117647058823,0.1364002645309382,0.015381863962410269,0
PDice2(obs7),0.13130718954248366,0.11407306727296884,0.014066722482163077,0
PDice2(obs8),0.11542483660130719,0.10210861746271596,0.013308605687424934,0
PDice2(obs9),0.08019607843137255,0.07376948897082854,0.011312009138670516,0
PDice2(obs10),0.055179856115107916,0.052138790586352415,0.00997746359029961,0
PDice2(obs11),0.028219178082191782,0.027426613140850594,0.009985544135117796,0
