Property,ObtainedValue,Variance,CI,Problems
PDice2(obs1),0.03,0.029103731247595844,0.009951169175779232,0
PDice2(obs2),0.0510077519379845,0.0484097138712153,0.009979722790895141,0
PDice2(obs3),0.08533653846153846,0.07805796645178947,0.009979850240644567,0
PDice2(obs4),0.11548837209302326,0.1021555594256953,0.011229459379469543,0
PDice2(obs5),0.14111627906976745,0.12120811243789598,0.012231893448897819,0
PDice2(obs6),0.16265116279069766,0.13620209701478814,0.01296640977391918,0
PDice2(obs7),0.13488372093023257,0.11669553045733873,0.012002036868881991,0
PDice2(obs8),0.112,0.09946062607563143,0.01108034899865648,0
PDice2(obs9),0.08116161616161616,0.0745781747981354,0.009998166281151683,0
PDice2(obs10),0.055179856115107916,0.052138790586352415,0.00997746359029961,0
PDice2(obs11),0.028219178082191782,0.027426613140850594,0.009985544135117796,0
