Property,ObtainedValue,Variance,CI,Problems
PDice2(obs1),0.03,0.029103731247595844,0.009951169175779232,0
PDice2(obs2),0.0510077519379845,0.0484097138712153,0.009979722790895141,0
PDice2(obs3),0.08558823529411765,0.07826672587756608,0.010090683273257586,0
PDice2(obs4),0.11563725490196078,0.10227029343037769,0.011534711656277402,0
PDice2(obs5),0.14147058823529413,0.1214626149494064,0.012570521781478309,0
PDice2(obs6),0.1628921568627451,0.13636498665351723,0.013319362188445994,0
PDice2(obs7),0.13465686274509803,0.1165301043207616,0.01231263652715761,0
PDice2(obs8),0.11245098039215687,0.0998106500799251,0.011395160160804878,0
PDice2(obs9),0.08116161616161616,0.0745781747981354,0.009998166281151683,0
PDice2(obs10),0.055179856115107916,0.052138790586352415,0.00997746359029961,0
PDice2(obs11),0.028219178082191782,0.027426613140850594,0.009985544135117796,0
