Property,ObtainedValue,Variance,CI,Problems
PDice2(obs1),0.03,0.029103731247595844,0.009951169175779232,0
PDice2(obs2),0.0510077519379845,0.0484097138712153,0.009979722790895141,0
PDice2(obs3),0.08557291666666667,0.07825426834296925,0.01040041043905809,0
PDice2(obs4),0.11588541666666667,0.10246132339792004,0.011900807801267411,0
PDice2(obs5),0.14208333333333334,0.12190200878517977,0.012980812954017037,0
PDice2(obs6),0.16265625,0.13620628841345905,0.013721293063703448,0
PDice2(obs7),0.13411458333333334,0.11613391051183221,0.01266998165052487,0
PDice2(obs8),0.11260416666666667,0.09992967298644026,0.011752863548575564,0
PDice2(obs9),0.08114583333333333,0.07456507066340261,0.010152293807923374,0
PDice2(obs10),0.055179856115107916,0.052138790586352415,0.00997746359029961,0
PDice2(obs11),0.028219178082191782,0.027426613140850594,0.009985544135117796,0
