Property,ObtainedValue,Variance,CI,Problems
PDice2(obs1),0.02918918918918919,0.028341010289922305,0.010081818605843987,0
PDice2(obs2),0.051351351351351354,0.04872097398114428,0.013218713693522429,0
PDice2(obs3),0.08554054054054054,0.0782339286170885,0.016750538951652915,0
PDice2(obs4),0.11932432432432433,0.10510023268301415,0.019414805949362172,0
PDice2(obs5),0.1445945945945946,0.12370371452679872,0.021063114359282008,0
PDice2(obs6),0.16094594594594594,0.13506059986192437,0.02200875888240085,0
PDice2(obs7),0.13054054054054054,0.11351504768723313,0.020177062225086643,0
PDice2(obs8),0.11756756756756757,0.10375945617194435,0.019290569928097877,0
PDice2(obs9),0.07864864864864865,0.072472832340382,0.016121996874533754,0
PDice2(obs10),0.05418918918918919,0.051259647943659295,0.013558730386049546,0
PDice2(obs11),0.028219178082191782,0.027426613140850594,0.009985544135117796,0
